,latitude,longitude
3302,-5.75,-81.5
3303,-5.75,-81.25
3304,-5.5,-84.25
3305,-5.5,-84.0
3306,-5.5,-83.75
3307,-5.5,-83.5
3308,-5.5,-83.25
3309,-5.5,-83.0
3310,-5.5,-82.75
3311,-5.5,-82.5
3312,-5.5,-82.25
3313,-5.5,-82.0
3314,-5.5,-81.75
3315,-5.5,-81.5
3316,-5.5,-81.25
3317,-5.5,-81.0
3318,-5.25,-84.5
3319,-5.25,-84.25
3320,-5.25,-84.0
3321,-5.25,-83.75
3322,-5.25,-83.5
3323,-5.25,-83.25
3324,-5.25,-83.0
3325,-5.25,-82.75
3326,-5.25,-82.5
3327,-5.25,-82.25
3328,-5.25,-82.0
3329,-5.25,-81.75
3330,-5.25,-81.5
3331,-5.25,-81.25
3332,-5.0,-84.5
3333,-5.0,-84.25
3334,-5.0,-84.0
3335,-5.0,-83.75
3336,-5.0,-83.5
3337,-5.0,-83.25
3338,-5.0,-83.0
3339,-5.0,-82.75
3340,-5.0,-82.5
3341,-5.0,-82.25
3342,-5.0,-82.0
3343,-5.0,-81.75
3344,-5.0,-81.5
3345,-5.0,-81.25
3346,-4.75,-84.5
3347,-4.75,-84.25
3348,-4.75,-84.0
3349,-4.75,-83.75
3350,-4.75,-83.5
3351,-4.75,-83.25
3352,-4.75,-83.0
3353,-4.75,-82.75
3354,-4.75,-82.5
3355,-4.75,-82.25
3356,-4.75,-82.0
3357,-4.75,-81.75
3358,-4.75,-81.5
3359,-4.5,-84.5
3360,-4.5,-84.25
3361,-4.5,-84.0
3362,-4.5,-83.75
3363,-4.5,-83.5
3364,-4.5,-83.25
3365,-4.5,-83.0
3366,-4.5,-82.75
3367,-4.5,-82.5
3368,-4.5,-82.25
3369,-4.5,-82.0
3370,-4.5,-81.75
3371,-4.5,-81.5
3372,-4.25,-84.5
3373,-4.25,-84.25
3374,-4.25,-84.0
3375,-4.25,-83.75
3376,-4.25,-83.5
3377,-4.25,-83.25
3378,-4.25,-83.0
3379,-4.25,-82.75
3380,-4.25,-82.5
3381,-4.25,-82.25
3382,-4.25,-82.0
3383,-4.25,-81.75
3384,-4.25,-81.5
3385,-4.0,-84.5
3386,-4.0,-84.25
3387,-4.0,-84.0
3388,-4.0,-83.75
3389,-4.0,-83.5
3390,-4.0,-83.25
3391,-4.0,-83.0
3392,-4.0,-82.75
3393,-4.0,-82.5
3394,-4.0,-82.25
3395,-4.0,-82.0
3396,-4.0,-81.75
3397,-4.0,-81.5
3398,-4.0,-81.25
3399,-3.75,-84.25
3400,-3.75,-84.0
3401,-3.75,-83.75
3402,-3.75,-83.5
3403,-3.75,-83.25
3404,-3.75,-83.0
3405,-3.75,-82.75
3406,-3.75,-82.5
3407,-3.75,-82.25
3408,-3.75,-82.0
3409,-3.75,-81.75
3410,-3.75,-81.5
3411,-3.75,-81.25
3412,-3.75,-81.0
3413,-3.5,-84.25
3414,-3.5,-84.0
3415,-3.5,-83.75
3416,-3.5,-83.5
3417,-3.5,-83.25
3418,-3.5,-83.0
3419,-3.5,-82.75
3420,-3.5,-82.5
3421,-3.5,-82.25
3422,-3.5,-82.0
3423,-3.5,-81.75
3424,-3.5,-81.5
3425,-3.5,-81.25
3426,-3.5,-81.0
3427,-3.5,-80.75
3428,-3.25,-84.25
3429,-3.25,-84.0
3430,-3.25,-83.75
3431,-3.25,-83.5
3432,-3.25,-83.25
3433,-3.25,-83.0
3434,-3.25,-82.75
3435,-3.25,-82.5
3436,-3.25,-82.25
3437,-3.25,-82.0
3438,-3.25,-81.75
3439,-3.25,-81.5
3440,-3.25,-81.25
3441,-3.25,-81.0
3442,-3.25,-80.75
3443,-3.25,-80.5
3444,-3.0,-84.25
3445,-3.0,-84.0
3446,-3.0,-83.75
3447,-3.0,-83.5
3448,-3.0,-83.25
3449,-3.0,-83.0
3450,-3.0,-82.75
3451,-3.0,-82.5
3452,-3.0,-82.25
3453,-3.0,-82.0
3454,-3.0,-81.75
3455,-3.0,-81.5
3456,-3.0,-81.25
3457,-3.0,-81.0
3458,-3.0,-80.75
3459,-3.0,-80.5
3460,-2.75,-84.0
3461,-2.75,-83.75
3462,-2.75,-83.5
3463,-2.75,-83.25
3464,-2.75,-83.0
3465,-2.75,-82.75
3466,-2.75,-82.5
3467,-2.75,-82.25
3468,-2.75,-82.0
3469,-2.75,-81.75
3470,-2.75,-81.5
3471,-2.75,-81.25
3472,-2.75,-81.0
3473,-2.75,-80.75
3474,-2.5,-84.0
3475,-2.5,-83.75
3476,-2.5,-83.5
3477,-2.5,-83.25
3478,-2.5,-83.0
3479,-2.5,-82.75
3480,-2.5,-82.5
3481,-2.5,-82.25
3482,-2.5,-82.0
3483,-2.5,-81.75
3484,-2.5,-81.5
3485,-2.5,-81.25
3486,-2.5,-81.0
3487,-2.25,-84.25
3488,-2.25,-84.0
3489,-2.25,-83.75
3490,-2.25,-83.5
3491,-2.25,-83.25
3492,-2.25,-83.0
3493,-2.25,-82.75
3494,-2.25,-82.5
3495,-2.25,-82.25
3496,-2.25,-82.0
3497,-2.25,-81.75
3498,-2.25,-81.5
3499,-2.25,-81.25
3500,-2.0,-84.25
3501,-2.0,-84.0
3502,-2.0,-83.75
3503,-2.0,-83.5
3504,-2.0,-83.25
3505,-2.0,-83.0
3506,-2.0,-82.75
3507,-2.0,-82.5
3508,-2.0,-82.25
3509,-2.0,-82.0
3510,-2.0,-81.75
3511,-2.0,-81.5
3512,-2.0,-81.25
3513,-2.0,-81.0
3514,-1.75,-84.0
3515,-1.75,-83.75
3516,-1.75,-83.5
3517,-1.75,-83.25
3518,-1.75,-83.0
3519,-1.75,-82.75
3520,-1.75,-82.5
3521,-1.75,-82.25
3522,-1.75,-82.0
3523,-1.75,-81.75
3524,-1.75,-81.5
3525,-1.75,-81.25
3526,-1.75,-81.0
3527,-1.5,-84.0
3528,-1.5,-83.75
3529,-1.5,-83.5
3530,-1.5,-83.25
3531,-1.5,-83.0
3532,-1.5,-82.75
3533,-1.5,-82.5
3534,-1.5,-82.25
3535,-1.5,-82.0
3536,-1.5,-81.75
3537,-1.5,-81.5
3538,-1.5,-81.25
3539,-1.5,-81.0
3540,-1.25,-84.0
3541,-1.25,-83.75
3542,-1.25,-83.5
3543,-1.25,-83.25
3544,-1.25,-83.0
3545,-1.25,-82.75
3546,-1.25,-82.5
3547,-1.25,-82.25
3548,-1.25,-82.0
3549,-1.25,-81.75
3550,-1.25,-81.5
3551,-1.25,-81.25
3552,-1.25,-81.0
3553,-1.0,-84.0
3554,-1.0,-83.75
3555,-1.0,-83.5
3556,-1.0,-83.25
3557,-1.0,-83.0
3558,-1.0,-82.75
3559,-1.0,-82.5
3560,-1.0,-82.25
3561,-1.0,-82.0
3562,-1.0,-81.75
3563,-1.0,-81.5
3564,-1.0,-81.25
3565,-1.0,-81.0
3566,-0.75,-84.0
3567,-0.75,-83.75
3568,-0.75,-83.5
3569,-0.75,-83.25
3570,-0.75,-83.0
3571,-0.75,-82.75
3572,-0.75,-82.5
3573,-0.75,-82.25
3574,-0.75,-82.0
3575,-0.75,-81.75
3576,-0.75,-81.5
3577,-0.75,-81.25
3578,-0.75,-81.0
3579,-0.75,-80.75
3580,-0.5,-84.0
3581,-0.5,-83.75
3582,-0.5,-83.5
3583,-0.5,-83.25
3584,-0.5,-83.0
3585,-0.5,-82.75
3586,-0.5,-82.5
3587,-0.5,-82.25
3588,-0.5,-82.0
3589,-0.5,-81.75
3590,-0.5,-81.5
3591,-0.5,-81.25
3592,-0.5,-81.0
3593,-0.5,-80.75
3594,-0.25,-84.0
3595,-0.25,-83.75
3596,-0.25,-83.5
3597,-0.25,-83.25
3598,-0.25,-83.0
3599,-0.25,-82.75
3600,-0.25,-82.5
3601,-0.25,-82.25
3602,-0.25,-82.0
3603,-0.25,-81.75
3604,-0.25,-81.5
3605,-0.25,-81.25
3606,-0.25,-81.0
3607,-0.25,-80.75
3608,-0.25,-80.5
3609,0.0,-83.75
3610,0.0,-83.5
3611,0.0,-83.25
3612,0.0,-83.0
3613,0.0,-82.75
3614,0.0,-82.5
3615,0.0,-82.25
3616,0.0,-82.0
3617,0.0,-81.75
3618,0.0,-81.5
3619,0.0,-81.25
3620,0.0,-81.0
3621,0.0,-80.75
3622,0.0,-80.5
3623,0.25,-83.75
3624,0.25,-83.5
3625,0.25,-83.25
3626,0.25,-83.0
3627,0.25,-82.75
3628,0.25,-82.5
3629,0.25,-82.25
3630,0.25,-82.0
3631,0.25,-81.75
3632,0.25,-81.5
3633,0.25,-81.25
3634,0.25,-81.0
3635,0.25,-80.75
3636,0.25,-80.5
3637,0.25,-80.25
3638,0.5,-83.75
3639,0.5,-83.5
3640,0.5,-83.25
3641,0.5,-83.0
3642,0.5,-82.75
3643,0.5,-82.5
3644,0.5,-82.25
3645,0.5,-82.0
3646,0.5,-81.75
3647,0.5,-81.5
3648,0.5,-81.25
3649,0.5,-81.0
3650,0.5,-80.75
3651,0.5,-80.5
3652,0.5,-80.25
3653,0.75,-83.5
3654,0.75,-83.25
3655,0.75,-83.0
3656,0.75,-82.75
3657,0.75,-82.5
3658,0.75,-82.25
3659,0.75,-82.0
3660,0.75,-81.75
3661,0.75,-81.5
3662,0.75,-81.25
3663,0.75,-81.0
3664,0.75,-80.75
3665,0.75,-80.5
3666,0.75,-80.25
3667,1.0,-83.25
3668,1.0,-83.0
3669,1.0,-82.75
3670,1.0,-82.5
3671,1.0,-82.25
3672,1.0,-82.0
3673,1.0,-81.75
3674,1.0,-81.5
3675,1.0,-81.25
3676,1.0,-81.0
3677,1.0,-80.75
3678,1.0,-80.5
3679,1.0,-80.25
3680,1.25,-83.25
3681,1.25,-83.0
3682,1.25,-82.75
3683,1.25,-82.5
3684,1.25,-82.25
3685,1.25,-82.0
3686,1.25,-81.75
3687,1.25,-81.5
3688,1.25,-81.25
3689,1.25,-81.0
3690,1.25,-80.75
3691,1.25,-80.5
3692,1.25,-80.25
3693,1.25,-80.0
3694,1.25,-79.75
3695,1.25,-79.5
3696,1.25,-79.25
